name,vocabulary,doi,ModellingCenter,Project,Experiment,GCM,RCM,classObs,Run,resX.atmos,resY.atmos,SoftwareVersion,SimulationDomain,xmin.atmos,xmax.atmos,ymin.atmos,ymax.atmos,meanpr,tas,TN,TX,wind,prsn,TXx,TNn,Rx1day,Rx5day,CDD,spi6,tx35,tx35isimip,tx40,tx40isimip,hdd,fd,fdisimip,cd,pr_version,tas_version,tasmax_version,tasmin_version,sfcWind_version
CORDEX-ARC-44_ICHEC-EC-EARTH_rcp85_r3i1p1_DMI-HIRHAM5_v1,ipcc,NA,DMI,CORDEX-ARC,RCP85,EC-EARTH,HIRHAM5,NA,r3i1p1,0.44,0.44,v1,ARC-44,-179.6,179.5,49.8,89.7,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v20160607,v20160607,v20160607,v20160607,v20160607
CORDEX-ARC-44_MPI-M-MPI-ESM-LR_historical_r1i1p1_MGO-RRCM_v1,ipcc,NA,MGO,CORDEX-ARC,Historical,MPI-ESM-LR,RRCM,NA,r1i1p1,0.44,0.44,v1,ARC-44,-179.6,179.5,49.8,89.7,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v20160912,v20160912,v20160912,v20160912,v20160912
CORDEX-ARC-44_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_MGO-RRCM_v1,ipcc,NA,MGO,CORDEX-ARC,RCP85,MPI-ESM-LR,RRCM,NA,r1i1p1,0.44,0.44,v1,ARC-44,-179.6,179.5,49.8,89.7,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v20160912,v20160912,v20160912,v20160912,v20160912
CORDEX-ARC-44_CCCma-CanESM2_historical_r1i1p1_SMHI-RCA4_v1,ipcc,NA,SMHI,CORDEX-ARC,Historical,CANESM2,RCA4,NA,r1i1p1,0.44,0.44,v1,ARC-44,-179.6,179.5,49.8,89.7,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v20140123,v20140123,v20140123,v20140123,v20140123
CORDEX-ARC-44_CCCma-CanESM2_rcp45_r1i1p1_SMHI-RCA4_v1,ipcc,NA,SMHI,CORDEX-ARC,RCP45,CANESM2,RCA4,NA,r1i1p1,0.44,0.44,v1,ARC-44,-179.6,179.5,49.8,89.7,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v20140123,v20140123,v20140123,v20140123,v20140123
CORDEX-ARC-44_CCCma-CanESM2_rcp85_r1i1p1_SMHI-RCA4_v1,ipcc,NA,SMHI,CORDEX-ARC,RCP85,CANESM2,RCA4,NA,r1i1p1,0.44,0.44,v1,ARC-44,-179.6,179.5,49.8,89.7,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v20140123,v20140123,v20140123,v20140123,v20140123
CORDEX-ARC-44_ICHEC-EC-EARTH_historical_r12i1p1_SMHI-RCA4-SN_v1,ipcc,NA,SMHI,CORDEX-ARC,Historical,EC-EARTH,RCA4,NA,r12i1p1,0.44,0.44,v1,ARC-44,-179.6,179.5,49.8,89.7,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v20140123,v20140123,v20140123,v20140123,v20140123
CORDEX-ARC-44_ICHEC-EC-EARTH_historical_r12i1p1_SMHI-RCA4_v1,ipcc,NA,SMHI,CORDEX-ARC,Historical,EC-EARTH,RCA4,NA,r12i1p1,0.44,0.44,v1,ARC-44,-179.6,179.5,49.8,89.7,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v20140123,v20140123,v20140123,v20140123,v20140123
CORDEX-ARC-44_ICHEC-EC-EARTH_rcp26_r12i1p1_SMHI-RCA4_v1,ipcc,NA,SMHI,CORDEX-ARC,RCP26,EC-EARTH,RCA4,NA,r12i1p1,0.44,0.44,v1,ARC-44,-179.6,179.5,49.8,89.7,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v20140123,v20140123,v20140123,v20140123,v20140123
CORDEX-ARC-44_ICHEC-EC-EARTH_rcp45_r12i1p1_SMHI-RCA4_v1,ipcc,NA,SMHI,CORDEX-ARC,RCP45,EC-EARTH,RCA4,NA,r12i1p1,0.44,0.44,v1,ARC-44,-179.6,179.5,49.8,89.7,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v20140123,v20140123,v20140123,v20140123,v20140123
CORDEX-ARC-44_ICHEC-EC-EARTH_rcp85_r12i1p1_SMHI-RCA4-SN_v1,ipcc,NA,SMHI,CORDEX-ARC,RCP85,EC-EARTH,RCA4,NA,r12i1p1,0.44,0.44,v1,ARC-44,-179.6,179.5,49.8,89.7,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v20140123,v20140123,v20140123,v20140123,v20140123
CORDEX-ARC-44_ICHEC-EC-EARTH_rcp85_r12i1p1_SMHI-RCA4_v1,ipcc,NA,SMHI,CORDEX-ARC,RCP85,EC-EARTH,RCA4,NA,r12i1p1,0.44,0.44,v1,ARC-44,-179.6,179.5,49.8,89.7,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v20140123,v20140123,v20140123,v20140123,v20140123
CORDEX-ARC-44_MPI-M-MPI-ESM-LR_historical_r1i1p1_SMHI-RCA4-SN_v1,ipcc,NA,SMHI,CORDEX-ARC,Historical,MPI-ESM-LR,RCA4,NA,r1i1p1,0.44,0.44,v1,ARC-44,-179.6,179.5,49.8,89.7,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v20140123,v20140123,v20140123,v20140123,v20140123
CORDEX-ARC-44_MPI-M-MPI-ESM-LR_historical_r1i1p1_SMHI-RCA4_v1,ipcc,NA,SMHI,CORDEX-ARC,Historical,MPI-ESM-LR,RCA4,NA,r1i1p1,0.44,0.44,v1,ARC-44,-179.6,179.5,49.8,89.7,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v20140123,v20140123,v20140123,v20140123,v20140123
CORDEX-ARC-44_MPI-M-MPI-ESM-LR_rcp45_r1i1p1_SMHI-RCA4_v1,ipcc,NA,SMHI,CORDEX-ARC,RCP45,MPI-ESM-LR,RCA4,NA,r1i1p1,0.44,0.44,v1,ARC-44,-179.6,179.5,49.8,89.7,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v20140123,v20140123,v20140123,v20140123,v20140123
CORDEX-ARC-44_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_SMHI-RCA4-SN_v1,ipcc,NA,SMHI,CORDEX-ARC,RCP85,MPI-ESM-LR,RCA4,NA,r1i1p1,0.44,0.44,v1,ARC-44,-179.6,179.5,49.8,89.7,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v20140123,v20140123,v20140123,v20140123,v20140123
CORDEX-ARC-44_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_SMHI-RCA4_v1,ipcc,NA,SMHI,CORDEX-ARC,RCP85,MPI-ESM-LR,RCA4,NA,r1i1p1,0.44,0.44,v1,ARC-44,-179.6,179.5,49.8,89.7,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v20140123,v20140123,v20140123,v20140123,v20140123
CORDEX-ARC-44_NCC-NorESM1-M_historical_r1i1p1_SMHI-RCA4_v1,ipcc,NA,SMHI,CORDEX-ARC,Historical,NORESM1-M,RCA4,NA,r1i1p1,0.44,0.44,v1,ARC-44,-179.6,179.5,49.8,89.7,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v20140123,v20140123,v20140123,v20140123,v20140123
CORDEX-ARC-44_NCC-NorESM1-M_rcp45_r1i1p1_SMHI-RCA4_v1,ipcc,NA,SMHI,CORDEX-ARC,RCP45,NORESM1-M,RCA4,NA,r1i1p1,0.44,0.44,v1,ARC-44,-179.6,179.5,49.8,89.7,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v20140123,v20140123,v20140123,v20140123,v20140123
CORDEX-ARC-44_NCC-NorESM1-M_rcp85_r1i1p1_SMHI-RCA4_v1,ipcc,NA,SMHI,CORDEX-ARC,RCP85,NORESM1-M,RCA4,NA,r1i1p1,0.44,0.44,v1,ARC-44,-179.6,179.5,49.8,89.7,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v20140123,v20140123,v20140123,v20140123,v20140123
CORDEX-ARC-44_CCCma-CanESM2_historical_r1i1p1_UQAM-CRCM5_v1,ipcc,NA,UQAM,CORDEX-ARC,Historical,CANESM2,CRCM5,NA,r1i1p1,0.44,0.44,v1,ARC-44,-179.6,179.5,49.8,89.7,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v20200915,v20200915,v20200915,v20200915,v20200915
CORDEX-ARC-44_CCCma-CanESM2_rcp85_r1i1p1_UQAM-CRCM5_v1,ipcc,NA,UQAM,CORDEX-ARC,RCP85,CANESM2,CRCM5,NA,r1i1p1,0.44,0.44,v1,ARC-44,-179.6,179.5,49.8,89.7,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v20200915,v20200915,v20200915,v20200915,v20200915
CORDEX-ARC-44_MPI-M-MPI-ESM-MR_historical_r1i1p1_UQAM-CRCM5_v1,ipcc,NA,UQAM,CORDEX-ARC,Historical,MPI-ESM-MR,CRCM5,NA,r1i1p1,0.44,0.44,v1,ARC-44,-179.6,179.5,49.8,89.7,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v20200915,v20200915,v20200915,v20200915,v20200915
CORDEX-ARC-44_MPI-M-MPI-ESM-MR_rcp85_r1i1p1_UQAM-CRCM5_v1,ipcc,NA,UQAM,CORDEX-ARC,RCP85,MPI-ESM-MR,CRCM5,NA,r1i1p1,0.44,0.44,v1,ARC-44,-179.6,179.5,49.8,89.7,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v20200915,v20200915,v20200915,v20200915,v20200915
CORDEX-AUS-22_MOHC-HadGEM2-ES_historical_r1i1p1_CLMcom-HZG-CCLM5-0-15_v1,ipcc,NA,CLMcom-/-HZG,CORDEX-AUS,Historical,HADGEM2-ES,CCLM5-0-15,NA,r1i1p1,0.22,0.22,v1,AUS-22,-179.8,180,-52.4,10.9,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v20200312,v20200312,v20200312,v20200312,v20200312
CORDEX-AUS-22_MOHC-HadGEM2-ES_rcp26_r1i1p1_CLMcom-HZG-CCLM5-0-15_v1,ipcc,NA,CLMcom-/-HZG,CORDEX-AUS,RCP26,HADGEM2-ES,CCLM5-0-15,NA,r1i1p1,0.22,0.22,v1,AUS-22,-179.8,180,-52.4,10.9,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v20200312,v20200312,v20200312,v20200312,v20200312
CORDEX-AUS-22_MOHC-HadGEM2-ES_rcp85_r1i1p1_CLMcom-HZG-CCLM5-0-15_v1,ipcc,NA,CLMcom-/-HZG,CORDEX-AUS,RCP85,HADGEM2-ES,CCLM5-0-15,NA,r1i1p1,0.22,0.22,v1,AUS-22,-179.8,180,-52.4,10.9,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v20200312,v20200312,v20200312,v20200312,v20200312
CORDEX-AUS-22_MPI-M-MPI-ESM-LR_historical_r1i1p1_CLMcom-HZG-CCLM5-0-15_v1,ipcc,NA,CLMcom-/-HZG,CORDEX-AUS,Historical,MPI-ESM-LR,CCLM5-0-15,NA,r1i1p1,0.22,0.22,v1,AUS-22,-179.8,180,-52.4,10.9,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v20200312,v20200312,v20200312,v20200312,v20200312
CORDEX-AUS-22_MPI-M-MPI-ESM-LR_rcp26_r1i1p1_CLMcom-HZG-CCLM5-0-15_v1,ipcc,NA,CLMcom-/-HZG,CORDEX-AUS,RCP26,MPI-ESM-LR,CCLM5-0-15,NA,r1i1p1,0.22,0.22,v1,AUS-22,-179.8,180,-52.4,10.9,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v20200312,v20200312,v20200312,v20200312,v20200312
CORDEX-AUS-22_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_CLMcom-HZG-CCLM5-0-15_v1,ipcc,NA,CLMcom-/-HZG,CORDEX-AUS,RCP85,MPI-ESM-LR,CCLM5-0-15,NA,r1i1p1,0.22,0.22,v1,AUS-22,-179.8,180,-52.4,10.9,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v20200312,v20200312,v20200312,v20200312,v20200312
CORDEX-AUS-22_NCC-NorESM1-M_historical_r1i1p1_CLMcom-HZG-CCLM5-0-15_v1,ipcc,NA,CLMcom-/-HZG,CORDEX-AUS,Historical,NORESM1-M,CCLM5-0-15,NA,r1i1p1,0.22,0.22,v1,AUS-22,-179.8,180,-52.4,10.9,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v20200312,v20200312,v20200312,v20200312,v20200312
CORDEX-AUS-22_NCC-NorESM1-M_rcp26_r1i1p1_CLMcom-HZG-CCLM5-0-15_v1,ipcc,NA,CLMcom-/-HZG,CORDEX-AUS,RCP26,NORESM1-M,CCLM5-0-15,NA,r1i1p1,0.22,0.22,v1,AUS-22,-179.8,180,-52.4,10.9,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v20200312,v20200312,v20200312,v20200312,v20200312
CORDEX-AUS-22_NCC-NorESM1-M_rcp85_r1i1p1_CLMcom-HZG-CCLM5-0-15_v1,ipcc,NA,CLMcom-/-HZG,CORDEX-AUS,RCP85,NORESM1-M,CCLM5-0-15,NA,r1i1p1,0.22,0.22,v1,AUS-22,-179.8,180,-52.4,10.9,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v20200312,v20200312,v20200312,v20200312,v20200312
CORDEX-AUS-22_MOHC-HadGEM2-ES_historical_r1i1p1_GERICS-REMO2015_v1,ipcc,NA,GERICS,CORDEX-AUS,Historical,HADGEM2-ES,REMO2015,NA,r1i1p1,0.22,0.22,v1,AUS-22,-179.8,180,-52.4,10.9,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v20191015,v20191015,v20191015,v20191015,v20191015
CORDEX-AUS-22_MOHC-HadGEM2-ES_rcp26_r1i1p1_GERICS-REMO2015_v1,ipcc,NA,GERICS,CORDEX-AUS,RCP26,HADGEM2-ES,REMO2015,NA,r1i1p1,0.22,0.22,v1,AUS-22,-179.8,180,-52.4,10.9,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v20191025,v20191025,v20191025,v20191025,v20191025
CORDEX-AUS-22_MOHC-HadGEM2-ES_rcp85_r1i1p1_GERICS-REMO2015_v1,ipcc,NA,GERICS,CORDEX-AUS,RCP85,HADGEM2-ES,REMO2015,NA,r1i1p1,0.22,0.22,v1,AUS-22,-179.8,180,-52.4,10.9,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v20191029,v20191029,v20191029,v20191029,v20191029
CORDEX-AUS-22_MPI-M-MPI-ESM-LR_historical_r1i1p1_GERICS-REMO2015_v1,ipcc,NA,GERICS,CORDEX-AUS,Historical,MPI-ESM-LR,REMO2015,NA,r1i1p1,0.22,0.22,v1,AUS-22,-179.8,180,-52.4,10.9,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v20191015,v20191015,v20191015,v20191015,v20191015
CORDEX-AUS-22_MPI-M-MPI-ESM-LR_rcp26_r1i1p1_GERICS-REMO2015_v1,ipcc,NA,GERICS,CORDEX-AUS,RCP26,MPI-ESM-LR,REMO2015,NA,r1i1p1,0.22,0.22,v1,AUS-22,-179.8,180,-52.4,10.9,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v20191025,v20191025,v20191025,v20191025,v20191025
CORDEX-AUS-22_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_GERICS-REMO2015_v1,ipcc,NA,GERICS,CORDEX-AUS,RCP85,MPI-ESM-LR,REMO2015,NA,r1i1p1,0.22,0.22,v1,AUS-22,-179.8,180,-52.4,10.9,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v20191029,v20191029,v20191029,v20191029,v20191029
CORDEX-AUS-22_NCC-NorESM1-M_historical_r1i1p1_GERICS-REMO2015_v1,ipcc,NA,GERICS,CORDEX-AUS,Historical,NORESM1-M,REMO2015,NA,r1i1p1,0.22,0.22,v1,AUS-22,-179.8,180,-52.4,10.9,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v20191015,v20191015,v20191015,v20191015,v20191015
CORDEX-AUS-22_NCC-NorESM1-M_rcp26_r1i1p1_GERICS-REMO2015_v1,ipcc,NA,GERICS,CORDEX-AUS,RCP26,NORESM1-M,REMO2015,NA,r1i1p1,0.22,0.22,v1,AUS-22,-179.8,180,-52.4,10.9,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v20191025,v20191025,v20191025,v20191025,v20191025
CORDEX-AUS-22_NCC-NorESM1-M_rcp85_r1i1p1_GERICS-REMO2015_v1,ipcc,NA,GERICS,CORDEX-AUS,RCP85,NORESM1-M,REMO2015,NA,r1i1p1,0.22,0.22,v1,AUS-22,-179.8,180,-52.4,10.9,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v20191029,v20191029,v20191029,v20191029,v20191029
CORDEX-AUS-22_MOHC-HadGEM2-ES_historical_r1i1p1_ICTP-RegCM4-7_v0,ipcc,NA,ICTP,CORDEX-AUS,Historical,HADGEM2-ES,RegCM4-7,NA,r1i1p1,0.22,0.22,v0,AUS-22,-179.8,180,-52.4,10.9,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v20190502,v20190502,v20190502,v20190502,v20190502
CORDEX-AUS-22_MOHC-HadGEM2-ES_rcp26_r1i1p1_ICTP-RegCM4-7_v0,ipcc,NA,ICTP,CORDEX-AUS,RCP26,HADGEM2-ES,RegCM4-7,NA,r1i1p1,0.22,0.22,v0,AUS-22,-179.8,180,-52.4,10.9,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v20190502,v20190502,v20190502,v20190502,v20190502
CORDEX-AUS-22_MOHC-HadGEM2-ES_rcp85_r1i1p1_ICTP-RegCM4-7_v0,ipcc,NA,ICTP,CORDEX-AUS,RCP85,HADGEM2-ES,RegCM4-7,NA,r1i1p1,0.22,0.22,v0,AUS-22,-179.8,180,-52.4,10.9,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v20190502,v20190502,v20190502,v20190502,v20190502
CORDEX-AUS-22_MPI-M-MPI-ESM-MR_historical_r1i1p1_ICTP-RegCM4-7_v0,ipcc,NA,ICTP,CORDEX-AUS,Historical,MPI-ESM-MR,RegCM4-7,NA,r1i1p1,0.22,0.22,v0,AUS-22,-179.8,180,-52.4,10.9,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v20190502,v20190502,v20190502,v20190502,v20190502
CORDEX-AUS-22_MPI-M-MPI-ESM-MR_rcp26_r1i1p1_ICTP-RegCM4-7_v0,ipcc,NA,ICTP,CORDEX-AUS,RCP26,MPI-ESM-MR,RegCM4-7,NA,r1i1p1,0.22,0.22,v0,AUS-22,-179.8,180,-52.4,10.9,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v20190502,v20190502,v20190502,v20190502,v20190502
CORDEX-AUS-22_MPI-M-MPI-ESM-MR_rcp85_r1i1p1_ICTP-RegCM4-7_v0,ipcc,NA,ICTP,CORDEX-AUS,RCP85,MPI-ESM-MR,RegCM4-7,NA,r1i1p1,0.22,0.22,v0,AUS-22,-179.8,180,-52.4,10.9,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v20190502,v20190502,v20190502,v20190502,v20190502
CORDEX-AUS-22_NCC-NorESM1-M_historical_r1i1p1_ICTP-RegCM4-7_v0,ipcc,NA,ICTP,CORDEX-AUS,Historical,NORESM1-M,RegCM4-7,NA,r1i1p1,0.22,0.22,v0,AUS-22,-179.8,180,-52.4,10.9,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v20190502,v20190502,v20190502,v20190502,v20190502
CORDEX-AUS-22_NCC-NorESM1-M_rcp26_r1i1p1_ICTP-RegCM4-7_v0,ipcc,NA,ICTP,CORDEX-AUS,RCP26,NORESM1-M,RegCM4-7,NA,r1i1p1,0.22,0.22,v0,AUS-22,-179.8,180,-52.4,10.9,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v20190502,v20190502,v20190502,v20190502,v20190502
CORDEX-AUS-22_NCC-NorESM1-M_rcp85_r1i1p1_ICTP-RegCM4-7_v0,ipcc,NA,ICTP,CORDEX-AUS,RCP85,NORESM1-M,RegCM4-7,NA,r1i1p1,0.22,0.22,v0,AUS-22,-179.8,180,-52.4,10.9,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v20190502,v20190502,v20190502,v20190502,v20190502
CORDEX-AUS-44_ICHEC-EC-EARTH_historical_r12i1p1_CLMcom-CCLM4-8-17-CLM3-5_v1,ipcc,NA,CLMcom,CORDEX-AUS,Historical,EC-EARTH,CCLM4-8-17-CLM3-5,NA,r12i1p1,0.44,0.44,v1,AUS-44,-179.8,180,-52.4,10.9,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v20170206,v20170206,v20170206,v20170206,v20170206
CORDEX-AUS-44_ICHEC-EC-EARTH_rcp45_r12i1p1_CLMcom-CCLM4-8-17-CLM3-5_v1,ipcc,NA,CLMcom,CORDEX-AUS,RCP45,EC-EARTH,CCLM4-8-17-CLM3-5,NA,r12i1p1,0.44,0.44,v1,AUS-44,-179.8,180,-52.4,10.9,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v20170206,v20170206,v20170206,v20170206,v20170206
CORDEX-AUS-44_ICHEC-EC-EARTH_rcp85_r12i1p1_CLMcom-CCLM4-8-17-CLM3-5_v1,ipcc,NA,CLMcom,CORDEX-AUS,RCP85,EC-EARTH,CCLM4-8-17-CLM3-5,NA,r12i1p1,0.44,0.44,v1,AUS-44,-179.8,180,-52.4,10.9,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v20180710,v20180710,v20180710,v20180710,v20180710
CORDEX-AUS-44_MPI-M-MPI-ESM-LR_historical_r1i1p1_CLMcom-CCLM4-8-17-CLM3-5_v1,ipcc,NA,CLMcom,CORDEX-AUS,Historical,MPI-ESM-LR,CCLM4-8-17-CLM3-5,NA,r1i1p1,0.44,0.44,v1,AUS-44,-179.8,180,-52.4,10.9,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v20170206,v20170206,v20170206,v20170206,v20170206
CORDEX-AUS-44_MPI-M-MPI-ESM-LR_rcp45_r1i1p1_CLMcom-CCLM4-8-17-CLM3-5_v1,ipcc,NA,CLMcom,CORDEX-AUS,RCP45,MPI-ESM-LR,CCLM4-8-17-CLM3-5,NA,r1i1p1,0.44,0.44,v1,AUS-44,-179.8,180,-52.4,10.9,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v20170206,v20170206,v20170206,v20170206,v20170206
CORDEX-AUS-44_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_CLMcom-CCLM4-8-17-CLM3-5_v1,ipcc,NA,CLMcom,CORDEX-AUS,RCP85,MPI-ESM-LR,CCLM4-8-17-CLM3-5,NA,r1i1p1,0.44,0.44,v1,AUS-44,-179.8,180,-52.4,10.9,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v20180710,v20180710,v20180710,v20180710,v20180710
CORDEX-AUS-44i_CCCma-CanESM2_historical_r1i1p1_CSIRO-CCAM-2008_v1,ipcc,NA,CSIRO,CORDEX-AUS,Historical,CANESM2,CCAM-2008,NA,r1i1p1,0.44,0.44,v1,AUS-44i,-179.8,180,-52.4,10.9,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v20201120,v20201120,v20201120,v20201120,v20201120
CORDEX-AUS-44i_CCCma-CanESM2_rcp45_r1i1p1_CSIRO-CCAM-2008_v1,ipcc,NA,CSIRO,CORDEX-AUS,RCP45,CANESM2,CCAM-2008,NA,r1i1p1,0.44,0.44,v1,AUS-44i,-179.8,180,-52.4,10.9,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v20201120,v20201120,v20201120,v20201120,v20201120
CORDEX-AUS-44i_CCCma-CanESM2_rcp85_r1i1p1_CSIRO-CCAM-2008_v1,ipcc,NA,CSIRO,CORDEX-AUS,RCP85,CANESM2,CCAM-2008,NA,r1i1p1,0.44,0.44,v1,AUS-44i,-179.8,180,-52.4,10.9,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v20201120,v20201120,v20201120,v20201120,v20201120
CORDEX-AUS-44i_CSIRO-BOM-ACCESS1-0_historical_r1i1p1_CSIRO-CCAM-2008_v1,ipcc,NA,CSIRO,CORDEX-AUS,Historical,ACCESS1-0,CCAM-2008,NA,r1i1p1,0.44,0.44,v1,AUS-44i,-179.8,180,-52.4,10.9,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v20201120,v20201120,v20201120,v20201120,v20201120
CORDEX-AUS-44i_CSIRO-BOM-ACCESS1-0_rcp45_r1i1p1_CSIRO-CCAM-2008_v1,ipcc,NA,CSIRO,CORDEX-AUS,RCP45,ACCESS1-0,CCAM-2008,NA,r1i1p1,0.44,0.44,v1,AUS-44i,-179.8,180,-52.4,10.9,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v20201120,v20201120,v20201120,v20201120,v20201120
CORDEX-AUS-44i_CSIRO-BOM-ACCESS1-0_rcp85_r1i1p1_CSIRO-CCAM-2008_v1,ipcc,NA,CSIRO,CORDEX-AUS,RCP85,ACCESS1-0,CCAM-2008,NA,r1i1p1,0.44,0.44,v1,AUS-44i,-179.8,180,-52.4,10.9,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v20201120,v20201120,v20201120,v20201120,v20201120
CORDEX-AUS-44i_ECMWF-ERAINT_historical_r1i1p1_CSIRO-CCAM-2008_v1,ipcc,NA,CSIRO,CORDEX-AUS,Historical,NA,CCAM-2008,NA,r1i1p1,0.44,0.44,v1,AUS-44i,-179.8,180,-52.4,10.9,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v20201120,v20201120,v20201120,v20201120,v20201120
